image_path,label
E:\FullStack\SatyaMark\AI\dataset\train\real\7505.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7506.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7507.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7508.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7509.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7510.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7511.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7512.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7513.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7514.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7515.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7516.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7517.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7518.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7519.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7520.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7521.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7522.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7523.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7524.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7525.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7526.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7527.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7528.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7529.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7530.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7531.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7532.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7533.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7534.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7535.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7536.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7537.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7538.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7539.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7540.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7541.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7542.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7543.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7544.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7545.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7546.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7547.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7548.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7549.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7550.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7551.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7552.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7553.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7554.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7555.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7556.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7557.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7558.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7559.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7560.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7561.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7562.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7563.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7564.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7565.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7566.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7567.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7568.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7569.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7570.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7571.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7572.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7573.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7574.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7575.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7576.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7577.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7578.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7579.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7580.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7581.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7582.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7583.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7584.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7585.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7586.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7587.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7588.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7589.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7590.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7591.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7592.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7592006-HSC00002-7.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7593.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7594.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7595.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7596.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7597.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7598.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7599.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7600.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7601.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7602.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7603.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7604.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7605.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7606.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7607.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7608.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7609.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7610.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7611.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7612.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7613.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7614.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7615.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7616.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7617.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7618.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7619.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7620.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7621.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7622.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7623.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7624.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7625.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7626.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7627.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7628.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7629.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7630.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7631.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7632.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7633.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7634.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7635.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7636.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7637.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7638.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7639.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7640.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7641.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7642.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7643.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7644.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7645.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7646.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7647.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7648.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7649.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7650.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7651.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7652.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7653.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7654.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7655.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7656.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7657.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7658.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7659.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7660.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7661.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7662.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7663.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7664.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7665.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7666.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7667.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7668.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7669.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7670.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7671.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7672.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7673.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7674.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7675.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7676.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7677.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7678.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7679.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7680.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7681.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7682.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7683.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7684.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7685.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7686.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7687.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7688.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7689.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7690.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7691.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7692.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7693.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7694.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7695.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7696.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7697.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7698.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7699.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7700.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7701.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7702.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7703.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7704.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7705.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7706.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7707.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7708.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7709.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7710.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7711.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7712.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7713.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7714.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7715.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7716.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7717.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7718.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7719.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7720.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7721.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7722.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7723.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7724.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7725.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7726.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7727.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7728.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7729.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7730.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7731.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7732.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7733.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7734.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7735.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7736.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7737.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7738.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7739.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7740.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7741.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7742.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7743.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7744.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7745.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7746.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7747.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7748.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7749.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7750.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\77505086_large1300.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7751.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7752.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7753.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7754.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7755.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7756.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7757.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7758.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7759.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7760.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7761.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7761662-XIWBRDDJ-6.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7762.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7763.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7764.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7765.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7766.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7767.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7768.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7769.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7770.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7771.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7772.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7773.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7774.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7775.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7776.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7777.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7778.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7779.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7780.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7781.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7782.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7783.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7784.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7785.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7786.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7787.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7788.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7789.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7790.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7791.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7792.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7793.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7794.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7795.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7796.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7797.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7798.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7799.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7800.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7801.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7802.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7803.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7804.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7805.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7806.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7807.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7808.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7809.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7810.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7811.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7812.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7813.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7814.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7815.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7816.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7817.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7818.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7819.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7820.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7821.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7822.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7823.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7824.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7825.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7826.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7827.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7828.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7829.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7830.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7831.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7832.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7833.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7834.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7835.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7836.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7837.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7838.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7839.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7840.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7841.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7842.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7843.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7844.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7845.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7846.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7847.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7848.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7849.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7850.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7851.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7852.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7853.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7854.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7855.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7856.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7857.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7858.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7859.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7860.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7861.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7862.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7863.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7864.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7865.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7866.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7867.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7868.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7869.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7870.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7871.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7872.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7873.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7874.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7875.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7876.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7877.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7878.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7879.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7880.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7881.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7882.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7883.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7884.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7885.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7886.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7887.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7888.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7889.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7890.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7891.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7892.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7893.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7894.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7895.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7896.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7897.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7898.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7899.jpg,0
E:\FullStack\SatyaMark\AI\dataset\train\real\7900.jpg,0
